could author;8:45;663430414;557
heart;7:27;960091597;213
yourself behavior;3:5;522128458;91
body ground;8:49;574175965;961
position;1:30;469495419;837
next group;1:23;629114567;940
if;10:4;324045410;540
treatment;1:42;747933945;644
piece;8:56;602764261;360
note;6:40;827857034;768
authority cultural;10:32;895931279;940
decade;2:39;631988856;175
possible;10:3;742435732;7
continue Congress;1:37;834496059;671
possible affect;5:6;87602868;526
less;5:32;244349492;257
yourself;3:26;42143218;300
blood question;7:12;364055111;441
benefit;1:50;460301246;284
off administration;2:43;927588251;719
start;6:36;937592606;204
see;5:31;819802880;261
current;6:20;855204079;117
prevent;8:31;753787611;69
yes;6:25;848627439;301
suddenly across;3:10;897459973;771
responsibility eight;8:46;856290145;901
prove factor;7:6;590337484;215
trial order;0:25;636080684;928
happen majority;5:4;617011661;988
treatment;4:2;908086694;488
both;7:38;342268477;496
quite order;1:34;331546224;595
center pay;3:28;303138033;127
box quite;4:34;97258398;736
role;1:16;707274805;146
much;3:1;993316350;140
happen;1:41;702810372;602
notice raise;5:16;851723890;170
and cell;6:54;856976086;136
language;7:14;281743463;858
poor;9:39;13160174;639
beyond book;0:23;7969388;723
here;8:49;664681482;896
early;0:11;435682231;811
only approach;2:9;250959461;904
lead model;8:39;603595267;907
name;9:5;637115755;100
recent along;10:20;899082288;155
wife agree;2:1;15425592;679
government result;4:22;828673611;915
throw;9:17;404518573;143
see;8:29;697622700;3
professional use;3:33;714509992;36
produce sort;9:10;485814052;377
woman serious;9:54;817529418;956
to;8:5;798023847;218
near;1:20;494845259;175
represent;10:20;442051794;682
usually miss;4:40;186072420;274
citizen;0:22;663535762;861
owner dog;5:36;340148552;334
everything record;4:9;127156050;931
the;2:15;513559460;700
student;2:56;295780912;22
vote consumer;5:21;665013574;157
organization;1:4;247268891;600
southern;4:28;923596306;367
between way;1:36;891144623;29
might participant;4:26;927743610;779
happen;9:44;559505422;615
hear;6:15;118323722;261
together director;6:22;394177346;447
sometimes;8:20;989447124;326
us;5:30;79195204;12
at;4:56;684360139;817
task once;5:16;723257262;297
thought;3:31;820740047;894
off military;6:24;710703640;371
lead;7:56;731247532;76
let;0:4;778598451;323
million;9:32;613334766;227
its partner;1:35;466562946;228
stage;5:11;533672389;611
audience;5:48;341188207;402
learn;6:3;161895444;508
relate;4:35;607961830;33
business share;7:39;277578638;689
mouth;5:30;303184244;677
although;4:53;96682536;501
across do;1:25;997793227;657
physical star;10:49;92974427;483
enter after;2:55;446626580;132
prevent despite;5:3;409977633;825
suffer standard;4:14;591461397;710
respond end;9:22;503141566;369
indicate;0:57;804710086;957
part place;10:5;890118996;17
middle;2:45;449515012;269
tell future;5:27;971134976;95
north;2:5;360268150;255
party popular;7:3;537867806;326
nation run;6:34;616527375;697
two fund;5:15;112255532;113
spend;1:39;29488813;67
what dream;4:3;597933521;3
make group;6:29;722502228;753
magazine;3:4;601001935;929
food;5:33;907800466;380
type home;1:14;237921827;801
up sort;0:13;613840686;711
for;6:37;811200953;70
box;7:51;585939931;477
happen;0:48;145141402;554
human trial;7:6;671824906;793
administration deep;8:32;937091098;685
foreign defense;6:1;3407960;255
defense;9:31;492900135;539
physical camera;10:31;454467050;930
song;7:4;682152124;249
although;10:9;930347970;609
move;6:45;781441492;139
best cup;3:37;286692146;455
drop;9:57;374405731;221
investment;9:48;360398677;475
into;6:0;638568329;145
indicate;8:55;235464376;300
agreement;10:54;14822690;360
focus;3:12;742048243;337
maintain kind;7:13;34986050;898
east reflect;10:45;906849072;958
candidate everyone;5:36;403390961;611
test citizen;1:24;831565246;527
fact back;6:41;562560514;486
style;4:23;964691723;609
which;1:0;940519602;42
mission;6:4;572683067;118
indeed officer;8:38;289255340;375
writer;0:15;309748056;178
mean however;10:51;371386861;990
inside;1:43;890987072;587
individual ten;8:10;407599807;257
money couple;1:3;767700924;268
example lead;6:53;159682632;702
give;9:9;473826210;128
base;2:52;82120360;200
particular often;4:2;163380097;584
image similar;4:33;386887741;535
even experience;6:36;345892530;913
clearly son;10:10;259624904;1
require specific;0:31;812967534;331
she;10:22;309006829;963
someone natural;3:8;127061339;295
peace;7:26;107396131;997
whether;7:15;660800396;889
heart fear;0:48;324933744;277
challenge level;9:5;720958859;195
buy protect;1:42;109087509;198
company;2:47;164761728;256
short popular;7:16;963719204;359
then suggest;5:21;955797578;222
themselves different;8:41;551583528;882
chance poor;4:36;347792190;806
six;5:6;912311332;415
full may;3:59;559838848;506
grow region;2:29;751372389;979
near concern;7:18;196983289;416
top former;9:56;638921036;29
opportunity;3:38;460041710;251
really;4:15;231829580;701
present guy;8:34;919062740;557
senior language;4:18;564696671;911
church;10:48;932943412;965
wrong they;1:10;414832583;223
commercial;5:11;939271713;937
matter;4:53;521103935;606
single hundred;1:58;658971219;676
office relationship;4:5;574325998;403
join;10:5;333407525;615
person;1:37;397895674;557
reflect rock;0:9;384687289;215
view;3:2;145565352;763
left;2:48;708097731;479
fine;8:18;359700961;415
sea wind;2:35;645516915;555
each;9:3;994430923;435
cut;10:58;490192189;737
and;4:2;859626492;117
around keep;5:58;854424486;921
control;10:52;799478339;341
program;3:20;703584366;555
identify system;10:58;77797845;963
town;1:27;730770687;437
station;9:37;989588747;632
medical compare;0:21;685123840;683
way;5:17;800339573;225
I;0:22;349389308;97
onto bed;3:37;9940945;105
enjoy must;7:11;612207378;495
social popular;7:13;301988292;635
next table;8:17;409970006;666
believe;5:35;560280519;938
national;6:8;455972487;8
international establish;9:36;957777378;902
drop;5:8;446785334;742
teacher big;0:56;173873404;525
stand;2:5;846765318;146
him campaign;10:2;659515108;558
next;6:30;373771146;407
same already;5:45;14597238;810
attorney lay;9:48;888560070;31
he;8:5;186224081;907
career region;9:24;605357593;191
turn;4:3;247474301;250
computer third;9:16;940344670;110
somebody;3:49;969193503;162
develop make;6:28;212063659;256
foot;1:39;355095781;656
read tell;6:51;482014355;362
hard need;3:51;874999315;535
edge;4:25;837750969;448
office;4:57;675390117;853
under however;5:54;164150461;22
baby still;5:30;554428002;691
life direction;5:25;255435370;264
write;0:12;102229569;860
specific;0:22;917311082;976
air;3:50;698086474;142
option event;2:21;92303006;421
during various;8:11;768687868;263
pretty;5:10;709528915;349
door;9:20;523843973;847
life;5:34;467883965;578
truth necessary;4:48;79253669;61
medical environment;7:24;437598853;817
camera above;1:30;902799553;147
spend;7:28;843713110;462
argue quickly;0:10;191404781;547
become pass;0:22;207611688;374
prepare;3:30;346808324;351
over glass;10:26;14644892;557
player really;2:13;384162877;584
market;6:2;621605557;1000
single focus;4:10;851038225;719
data today;8:51;553844528;805
current such;10:17;431958151;983
stuff garden;7:27;179463942;866
house;10:34;272640251;164
training consumer;10:15;567787733;144
responsibility;2:33;674225551;904
blood course;7:57;648338377;981
single;1:48;884462710;118
body;9:1;761880931;316
star hit;2:56;173149818;201
he;10:57;480811777;826
quite;4:50;387713166;872
your;9:22;126470066;508
lot outside;1:34;449323400;128
class;2:14;349559576;707
where;6:29;357811862;30
one;6:42;72813812;208
as young;10:26;961564238;27
law teach;3:23;340624175;446
forward;8:52;869668927;637
official loss;0:39;258949922;320
item almost;6:42;434831068;777
pick some;10:18;561609066;161
even explain;6:24;815201705;347
we;8:33;70413702;659
home television;2:30;270401625;342
less;5:19;629904697;602
red;8:20;80929760;134
coach rather;5:58;430645889;216
use response;0:1;962629846;161
never;4:50;968841597;705
hard item;4:58;974541075;963
clear;0:4;885121703;913
near;7:52;502564793;652
attack;2:42;275401677;726
major;6:57;314998596;754
coach whole;4:56;11635907;304
here show;9:33;135891542;916
benefit stand;10:34;867183817;914
garden age;1:25;485250858;324
plant;1:17;468960810;534
little box;6:47;846762537;569
reality safe;8:14;270266688;160
official purpose;4:47;651089019;971
safe unit;10:29;940202336;103
head;9:34;688764718;262
stage service;7:31;652070045;556
in;3:14;886820995;8
loss modern;7:51;497691746;114
military;6:39;901183589;327
upon sound;4:54;957785557;408
who market;4:23;73003325;338
exist;0:3;937772324;527
yourself hundred;3:21;546984896;911
realize quality;6:5;577518032;76
note important;1:3;902185896;870
among;7:2;696147795;255
carry among;1:37;679594314;965
nation;2:4;714040618;342
front;10:4;661031402;53
truth those;5:10;464241224;83
knowledge;7:17;953302382;958
wall social;2:40;431188069;958
reduce;2:12;237476121;381
them;8:19;976748175;356
compare price;2:46;467660042;320
exist;8:37;619307837;233
get;2:58;477598518;886
drop;9:55;689377975;935
game;10:33;441355987;243
cause experience;1:11;411412001;538
their;9:48;140791146;263
final least;1:56;22299441;144
could;6:50;945357911;783
free;7:53;819948293;183
that art;8:53;733597324;293
practice;4:37;220405336;430
this price;4:17;672730748;453
area good;8:55;37586014;779
several represent;8:24;641165347;810
south tree;5:53;301769901;261
public fight;4:27;671154686;366
democratic;3:34;841652201;133
yard;9:29;643537834;120
truth store;10:22;594711367;574
build perhaps;10:7;24481589;873
term she;2:13;981472315;917
else young;1:28;499147714;356
address;7:35;927570941;992
dark after;1:51;266301593;336
list meeting;2:59;330409663;69
miss need;8:22;646895621;46
quickly once;1:18;641516933;172
walk;5:22;835773625;900
statement talk;9:47;834821810;678
example many;7:39;443102316;143
cultural;10:54;376736367;476
where trip;8:26;692321274;28
do reach;8:25;140259564;314
hard about;6:11;805073038;869
sign himself;1:37;47255962;411
ball memory;3:16;833595413;665
contain image;8:38;110811092;272
system;10:17;276863225;1
somebody;5:39;99190645;473
beautiful assume;0:58;885492595;464
yes tell;1:39;79710968;884
operation;9:27;811947562;360
avoid;8:11;852451908;911
surface;1:38;845653659;871
sit field;8:1;717924319;43
should service;10:51;667677050;838
meet attorney;3:35;477773243;366
sea control;1:22;201135391;44
any;8:28;189964791;422
part;6:11;538375418;62
clearly;8:51;575884246;543
election;5:24;404818253;471
practice news;5:29;454857214;772
in;9:40;349041051;327
report window;5:28;382266755;445
medical;3:58;283766027;995
place politics;0:10;83233954;896
feeling;10:6;393009980;523
another put;6:3;538901142;254
safe six;1:3;715231981;333
book speak;5:48;163025074;559
upon send;4:13;454167021;681
scientist senior;9:1;363984078;346
too example;4:24;551090686;969
nice;9:20;218203257;838
worry recognize;4:30;89561966;19
citizen war;6:6;270376118;653
pay art;1:11;154758468;788
toward;5:29;545841865;384
economy;8:44;92211178;196
whom;6:51;419814936;183
population;8:30;274602303;81
tend community;0:52;791606146;950
father;5:28;460554622;661
sense;5:14;116079510;966
account participant;7:40;221199789;246
discussion near;8:14;62264072;9
technology;2:4;915222956;66
chance just;6:43;509730900;693
us offer;6:21;957622084;409
tend;10:2;991341339;614
around;4:23;552343734;253
number I;0:21;188429595;461
grow;9:18;954284627;393
during free;5:1;44723802;198
difference;7:38;845886880;712
speech fill;2:8;349975214;909
worker;2:27;635648910;24
movement common;10:44;884328206;280
city study;5:16;322515203;9
guess;8:5;894224923;34
born hand;2:48;953602592;878
serve;5:54;854307331;361
star;2:32;418335140;331
system dinner;1:40;146133590;615
change person;10:25;963640070;382
well;2:0;894454011;786
mouth;10:16;584814134;111
way cause;5:15;360615810;237
society happy;0:1;324421206;676
little;0:44;315805482;970
turn;8:42;39086296;137
myself;9:56;837462015;259
state great;3:25;391579928;49
particularly;9:53;706781678;779
land;10:46;194171353;378
nature;7:59;981514361;643
tell month;9:48;113059663;874
throw again;10:53;896140294;297
between at;2:25;433365521;26
ever hour;9:39;206793495;888
us;6:45;34054841;389
whether who;4:0;708700174;462
right authority;8:0;436013203;361
audience;4:22;924083712;751
social;5:46;649761411;919
bill themselves;0:40;795260664;855
himself lead;7:14;948664539;620
tax;2:6;520462546;305
himself bill;9:7;723185632;751
religious trouble;10:43;93120708;806
listen;1:30;328188881;86
girl mean;6:56;880498716;872
house from;10:35;339057181;644
nor break;4:19;520409913;288
visit;8:9;198284077;388
around usually;6:45;100710872;489
size;0:33;451872849;406
marriage movie;7:38;182265373;943
project;9:56;92702575;562
stay;10:16;211148241;87
edge;0:23;93388073;9
hour outside;0:45;896051094;995
station;2:48;772790649;109
really important;3:18;865501063;760
rate;3:58;445106769;194
your;9:14;529056659;945
base;7:41;547616268;792
look seek;9:34;178556601;884
out;4:39;511832060;14
happen build;7:44;88102964;255
never;4:3;575008836;404
impact;10:56;64661024;808
across about;9:6;795959945;963
sit;4:26;549459793;973
evidence seat;7:30;347345681;15
assume thousand;9:1;412755629;817
economic save;7:8;527904670;199
leg water;0:54;776632321;982
late;9:30;302719307;730
modern treatment;4:39;547950564;593
author road;1:57;58632154;643
whether collection;7:18;217607892;823
yet read;10:26;169902518;586
effort guess;2:56;26154966;77
either paper;1:34;579486812;30
relate;5:4;975512697;876
address arm;8:54;262110397;294
writer;5:1;537140857;125
son human;8:27;763621214;317
if become;0:30;53255369;83
project left;7:28;37445131;676
most poor;7:29;825129678;16
blood;4:15;798350383;780
break recognize;3:1;903913527;621
south prove;3:23;908162850;227
lose fast;8:58;359815272;18
end;7:2;288450088;315
bill;3:5;18494137;738
almost energy;9:55;106664282;617
yard;4:7;732490053;907
evening order;7:1;530261367;733
drug college;6:15;131713078;784
person;2:20;838187125;955
interesting;1:6;181598083;274
possible continue;9:4;798048927;452
line compare;4:8;536649618;457
hard;0:28;963574397;436
sit natural;10:3;409679603;794
life;10:9;357364708;683
author fly;1:49;494618895;911
near;6:59;365260777;177
respond positive;1:25;125135483;561
field court;10:7;986746487;754
major how;1:31;99698515;17
certain loss;9:5;729839026;788
guy;1:35;617462864;351
boy could;1:1;3554543;371
building job;6:55;333001582;673
lead piece;9:51;987741635;357
night;2:3;772496107;598
sister thus;7:3;224037564;229
community night;8:43;679992804;728
sea;5:0;18652683;755
grow be;2:39;44318447;378
director trouble;6:24;550551778;667
apply where;10:34;166291264;42
system option;6:15;134558701;818
ahead be;8:57;924856097;982
imagine lot;7:18;792030337;683
leave;6:3;388655131;265
way;1:37;335580474;722
language everybody;7:9;403353897;112
manage;5:4;11781009;819
data;5:41;394728216;959
church;3:14;919773598;23
care;7:44;483182377;122
majority;6:29;37847443;37
apply girl;3:1;655718700;280
way case;6:55;465892842;692
national enter;5:21;903995512;251
use;9:10;314279792;959
trade;2:11;994578349;133
letter conference;0:17;849211498;452
fight;8:16;766072107;842
course;6:40;454944935;929
finish building;10:55;607856277;147
describe order;5:16;386624615;677
almost feel;2:45;771592545;940
organization;2:13;275289020;225
senior;8:34;909078647;796
wish;3:22;586505310;622
these open;1:36;556689437;497
cold consider;9:32;551407088;386
strong bring;10:45;329979537;713
